div_code,agent_id,latitude,longitude,total_bills
DIV475614,PUFGL01094,27.2225042,83.7037914,58
DIV475614,PUFGL01094,27.2281049,83.6660192,48
DIV475614,PUFGL01094,27.2280681,83.6659193,47
DIV475614,PUFGL01094,27.2280783,83.6657025,37
DIV475614,PUFGL01094,27.2281637,83.6659505,28
DIV475614,PUFGL01094,27.2279755,83.6657366,23
DIV475614,PUFGL01094,27.2281353,83.6659195,23
DIV475614,PUFGL01094,27.2283369,83.6657656,14
DIV475614,PUFGL01094,27.2280603,83.6659043,13
DIV475614,PUFGL01094,27.2282038,83.6660929,12
DIV475614,PUFGL01094,27.2278905,83.6656975,10
DIV475614,PUFGL01095,27.3897057,83.7015233,18
DIV475614,PUFGL01107,27.1779638,83.7626008,47
DIV475614,PUFGL01107,27.1778193,83.761913,27
DIV475614,PUFGL01107,27.1776834,83.767321,16
DIV475614,PUFGL01107,27.1778932,83.7628258,16
DIV475614,PUFGL01107,27.1699083,83.7645933,13
DIV475614,PUFGL01107,27.1777595,83.7623108,11
DIV475614,PUFGL01114,27.3133396,83.7283773,533
DIV475614,PUFGL01116,27.1747337,83.7662862,19
DIV475614,PUFGL01116,27.1530294,83.7535756,16
DIV475614,PUFGL01118,27.3156239,83.8013113,31
DIV475614,PUFGL01118,27.3152457,83.8009534,20
DIV475614,PUFGL01118,27.3155257,83.8013202,20
DIV475614,PUFGL01118,27.3159639,83.7997443,20
DIV475614,PUFGL01118,27.3161117,83.799707,19
DIV475614,PUFGL01118,27.3155235,83.8014597,17
DIV475614,PUFGL01118,27.3156053,83.801279,14
DIV475614,PUFGL01118,27.3159387,83.799736,10
DIV475614,PUFGL01118,27.3155821,83.8014796,10
DIV475614,PUFGL01128,27.2279194,83.6403112,43
DIV475614,PUFGL01128,27.2298183,83.6381583,26
DIV475614,PUFGL01128,27.2277907,83.6401276,18
DIV475614,PUFGL01128,27.2277933,83.64033,17
DIV475614,PUFGL01128,27.2275967,83.6384867,16
DIV475614,PUFGL01128,27.2278071,83.6403912,10
DIV475614,PUFGL01132,27.2794015,83.6733258,36
DIV475614,PUFGL01132,27.2792958,83.6735166,15
DIV475614,PUFGL01144,27.153125,83.7534,18
DIV475614,PUFGL01144,27.1530267,83.7533133,17
DIV475614,PUFGL01144,27.1525317,83.7531633,15
DIV475614,PUFGL01144,27.1529433,83.75329,13
DIV475811,FGLTD01616,26.834566,84.043751,34
DIV475811,FGLTD01616,26.8041905,84.0428441,26
DIV475811,FGLTD01616,26.8041778,84.0428664,24
DIV475811,FGLTD01616,26.7781699,84.0553482,23
DIV475811,FGLTD01616,26.8345657,84.0437509,15
DIV475811,FGLTD01616,26.8061398,84.0421738,15
DIV475811,FGLTD01616,26.8001637,84.0419464,12
DIV475811,FGLTD02287,27.0106292,84.0271155,20
DIV475811,FGLTD02287,27.010629,84.0271149,10
DIV475811,FGLTD02753,26.8097917,83.4002617,45
DIV475811,FGLTD02753,26.8097978,83.4002293,12
DIV475811,FGLTD03005,27.0836897,83.8503051,22
DIV475811,FGLTD03014,27.1578327,83.8479326,12
DIV475811,FGLTD03244,26.8987438,83.9860659,14
DIV475811,FGLTD03347,27.0127966,83.8849505,48
DIV475811,FGLTD03347,27.0127965,83.8849504,26
DIV475811,FGLTD03347,27.0127963,83.8849503,17
DIV475811,FGLTD03347,27.0159227,83.8745641,12
DIV475811,FGLTD03347,27.0127953,83.8849501,11
DIV475811,FGLTD03347,27.0159055,83.8751507,10
DIV475811,FGLTD03370,26.9212033,84.02107,134
DIV475811,FGLTD03370,26.9210638,84.0211582,44
DIV475811,FGLTD03370,26.9203807,84.0217788,39
DIV475811,FGLTD03370,26.9211117,84.0214367,34
DIV475811,FGLTD03370,26.9289586,84.0067379,33
DIV475811,FGLTD03370,26.9223659,84.0212767,30
DIV475811,FGLTD03370,26.9209833,84.021575,26
DIV475811,FGLTD03370,26.9210471,84.0216791,24
DIV475811,FGLTD03370,26.9210744,84.0215016,16
DIV475811,FGLTD03370,26.9205282,84.0217034,15
DIV475811,FGLTD03370,26.921135,84.0217417,14
DIV475811,FGLTD03370,26.920875,84.0214417,10
DIV475811,FGLTD03437,26.8613462,84.0427531,11
DIV475811,FGLTD03438,26.9030152,83.9850706,13
DIV475811,FGLTD03438,26.9029247,83.9850525,13
DIV475811,PUFGL00655,27.1736205,83.9078514,12
DIV475811,PUFGL00655,27.1736177,83.9082731,11
DIV475811,PUFGL00655,27.1736175,83.9082291,11
DIV475811,PUFGL00655,27.1736194,83.9082773,10
DIV475811,PUFGL00658,27.1743832,83.899092,17
DIV475811,PUFGL00658,27.174829,83.8989933,11
DIV475811,PUFGL00671,27.1807724,83.8712996,59
DIV475811,PUFGL00671,27.1807708,83.8712959,39
DIV475811,PUFGL00671,27.1712183,83.9140617,35
DIV475811,PUFGL00671,27.1844109,83.8643622,31
DIV475811,PUFGL00671,27.1959204,83.8652546,29
DIV475811,PUFGL00671,27.1807716,83.871296,24
DIV475811,PUFGL00671,27.1843453,83.8737656,20
DIV475811,PUFGL00671,27.180772,83.8712962,11
DIV475811,PUFGL00671,27.1890506,83.8583075,11
DIV475811,PUFGL00679,26.9406033,83.8983717,13
DIV475811,PUFGL00679,26.9409416,83.8984393,12
DIV475811,PUFGL00679,26.9407217,83.8987733,11
DIV475811,PUFGL00685,27.0440011,83.8463093,277
DIV475811,PUFGL00688,26.9826825,83.9132927,16
DIV475811,PUFGL00688,26.9826061,83.9132339,15
DIV475811,PUFGL00688,26.9826528,83.9132937,15
DIV475811,PUFGL00688,26.9826484,83.9135315,14
DIV475811,PUFGL00688,26.9826813,83.9133749,12
DIV475811,PUFGL00688,26.7947991,83.9233795,11
DIV475811,PUFGL00688,26.9826327,83.9133861,10
DIV475811,PUFGL00693,26.9570599,84.0368143,53
DIV475811,PUFGL00693,26.9569298,84.0369088,15
DIV475811,PUFGL00693,26.9569049,84.0368521,13
DIV475811,PUFGL00693,26.9566686,84.0369198,12
DIV475811,PUFGL00696,26.9255772,84.0539877,24
DIV475811,PUFGL00706,26.901085,83.9718488,12
DIV475811,PUFGL00711,26.9010845,83.9718489,10
DIV475811,PUFGL00719,26.805047,84.041538,13
DIV475812,FGLTD01622,26.8981867,83.8369155,17
DIV475812,FGLTD01630,26.8029777,83.7087139,16
DIV475812,FGLTD01630,26.7805167,83.762085,15
DIV475812,FGLTD01648,26.9571867,83.8335867,72
DIV475812,FGLTD01648,26.9731307,83.8323963,33
DIV475812,FGLTD01648,26.9543107,83.8321952,21
DIV475812,FGLTD01648,26.9542592,83.83223,16
DIV475812,FGLTD01648,26.9541567,83.8322417,11
DIV475812,FGLTD01648,26.9539686,83.8325561,11
DIV475812,FGLTD01648,26.95308,83.8305507,11
DIV475812,FGLTD01962,26.7454501,83.744132,48
DIV475812,FGLTD01962,26.7458142,83.744141,27
DIV475812,FGLTD01962,26.7254807,83.7694122,26
DIV475812,FGLTD02612,26.7296389,83.7574798,32
DIV475812,FGLTD02612,26.7316067,83.757535,16
DIV475812,FGLTD02612,26.7295319,83.7574765,14
DIV475812,FGLTD02612,26.7210431,83.7618116,12
DIV475812,FGLTD02920,26.924855,83.7092517,19
DIV475812,FGLTD02920,26.9256863,83.7101018,11
DIV475812,FGLTD02947,26.8395045,83.5709039,110
DIV475812,FGLTD02947,26.8290714,83.5984919,66
DIV475812,FGLTD02947,26.8221077,83.6127439,56
DIV475812,FGLTD02947,26.8608844,83.6192605,47
DIV475812,FGLTD02947,27.0567896,83.7183567,37
DIV475812,FGLTD02947,26.8223685,83.6059245,35
DIV475812,FGLTD02947,26.8634813,82.5667631,23
DIV475812,FGLTD03207,26.8756866,83.8864886,35
DIV475812,FGLTD03207,26.9058625,83.8375877,27
DIV475812,FGLTD03207,26.7421573,83.7500064,19
DIV475812,FGLTD03207,26.9043507,83.8800343,12
DIV475812,FGLTD03237,26.9281883,83.7049933,16
DIV475812,FGLTD03241,26.7452901,83.7440554,29
DIV475812,FGLTD03241,26.7254872,83.769632,20
DIV475812,FGLTD03241,26.7041786,83.7706588,19
DIV475812,PUFGL00732,26.7358531,83.8019737,63
DIV475812,PUFGL00733,26.7156017,83.81717,13
DIV475812,PUFGL00736,26.7494556,83.7105037,31
DIV475812,PUFGL00746,26.8479558,83.7094125,87
DIV475812,PUFGL00746,26.8056358,83.6845255,66
DIV475812,PUFGL00746,26.8600373,83.6433287,35
DIV475812,PUFGL00746,26.8601946,83.6434881,32
DIV475812,PUFGL00746,26.805082,83.6833006,23
DIV475812,PUFGL00746,26.860016,83.6434584,22
DIV475812,PUFGL00746,26.7428938,83.7459469,18
DIV475812,PUFGL00746,26.8597522,83.6434369,15
DIV475812,PUFGL00746,26.8600151,83.6434149,15
DIV475812,PUFGL00746,26.8598997,83.6432104,10
DIV475812,PUFGL00751,26.7660298,83.6006194,12
DIV475812,PUFGL00758,26.8838339,83.5914969,40
DIV475812,PUFGL00758,26.8854413,83.5928708,35
DIV475812,PUFGL00758,26.8836728,83.5916984,30
DIV475812,PUFGL00758,26.88387,83.5914425,29
DIV475812,PUFGL00758,26.8555178,83.5869211,28
DIV475812,PUFGL00758,26.8838747,83.5914782,18
DIV475812,PUFGL00758,26.8844617,83.5913284,10
DIV475812,PUFGL00759,26.924998,83.7093468,10
DIV475812,PUFGL00766,26.9243168,83.7118234,365
DIV475812,PUFGL00776,26.8981862,83.8369144,21
DIV475812,PUFGL00776,26.8981855,83.8369177,16
DIV475812,PUFGL00776,26.8989975,83.8369524,14
DIV475812,PUFGL00776,26.8982233,83.8371033,14
DIV475812,PUFGL00776,26.8982,83.8370633,13
DIV475812,PUFGL00776,26.9010386,83.835181,13
DIV475812,PUFGL00777,26.8987274,83.838728,22
DIV475812,PUFGL00777,26.8985906,83.8385492,17
DIV475812,PUFGL00777,26.8986532,83.8387062,14
DIV475812,PUFGL00777,26.8986045,83.8385983,13
DIV475812,PUFGL00777,26.8987135,83.838866,13
DIV475812,PUFGL00777,26.8985857,83.8390777,12
DIV475812,PUFGL00783,26.7775011,83.7422553,13
DIV475812,PUFGL00783,26.7766007,83.7435519,11
DIV475812,PUFGL00784,26.8841395,83.5711065,15
DIV475812,PUFGL00792,26.9309902,83.7140028,33
DIV475812,PUFGL00792,26.9313495,83.7139222,31
DIV475812,PUFGL00792,26.9723563,83.7114925,21
DIV475812,PUFGL00792,26.9710975,83.7114815,12
DIV475812,PUFGL00792,26.9721848,83.711398,12
DIV475812,PUFGL00792,26.92791,83.7059995,11
DIV475812,PUFGL00792,26.92275,83.7099969,10
DIV475813,FGLTD01181,26.7530833,83.96834,11
DIV475813,FGLTD01188,26.61337,84.0628667,95
DIV475813,FGLTD01188,26.5991866,84.0619655,25
DIV475813,FGLTD01188,26.6023172,84.0613179,15
DIV475813,FGLTD01188,26.6785756,84.0435607,15
DIV475813,FGLTD01188,26.6567942,84.0455799,11
DIV475813,FGLTD01188,26.5991549,84.0622583,10
DIV475813,FGLTD01188,26.7445649,83.9016353,10
DIV475813,FGLTD01188,26.7445654,83.9016356,10
DIV475813,FGLTD02291,26.6265879,84.0257092,12
DIV475813,FGLTD02599,26.6968551,84.1159986,22
DIV475813,FGLTD02599,26.6964984,84.1151812,19
DIV475813,FGLTD02599,26.6967378,84.1157518,19
DIV475813,FGLTD02599,26.6969263,84.1158501,18
DIV475813,FGLTD02599,26.6969129,84.1160074,11
DIV475813,FGLTD02599,26.6970751,84.1160347,11
DIV475813,FGLTD02894,21.8830591,88.1665454,67
DIV475813,FGLTD02997,26.7559474,84.0940414,15
DIV475813,FGLTD03057,26.7418915,83.882536,15
DIV475813,FGLTD03061,26.4496386,83.83501,17
DIV475813,FGLTD03203,26.61337,84.0628667,109
DIV475813,FGLTD03203,26.6023889,84.0613713,60
DIV475813,FGLTD03203,26.5991866,84.0619655,52
DIV475813,FGLTD03203,26.7366405,83.9046517,36
DIV475813,FGLTD03203,26.6557931,84.0461234,10
DIV475813,FGLTD03222,26.758939,84.1078127,26
DIV475813,FGLTD03222,26.758815,84.1078317,15
DIV475813,FGLTD03222,26.7588567,84.1074538,11
DIV475813,FGLTD03227,26.5524212,83.8578602,113
DIV475813,FGLTD03227,26.5514667,83.8601866,89
DIV475813,FGLTD03227,26.5514408,83.8600897,43
DIV475813,FGLTD03227,26.5514426,83.8600916,43
DIV475813,FGLTD03227,26.4950437,83.8668591,33
DIV475813,FGLTD03227,26.5514435,83.8600951,30
DIV475813,FGLTD03227,26.5514267,83.8602902,21
DIV475813,FGLTD03227,26.5515878,83.8600119,17
DIV475813,FGLTD03230,26.7466998,83.7421576,10
DIV475813,PUFGL00802,26.6936126,83.8519622,50
DIV475813,PUFGL00802,26.7424998,83.9212346,45
DIV475813,PUFGL00808,26.72296,83.879205,15
DIV475813,PUFGL00808,26.723015,83.8788549,14
DIV475813,PUFGL00817,26.7565003,83.9628775,128
DIV475813,PUFGL00817,26.7579118,83.9632744,51
DIV475813,PUFGL00817,26.756052,83.9802953,46
DIV475813,PUFGL00817,26.7565445,83.9629054,45
DIV475813,PUFGL00817,26.7565077,83.9628412,43
DIV475813,PUFGL00817,26.7565006,83.9628791,40
DIV475813,PUFGL00817,26.7564426,83.9624547,39
DIV475813,PUFGL00817,26.7565008,83.9628783,36
DIV475813,PUFGL00817,26.7565006,83.9628779,33
DIV475813,PUFGL00817,26.7598849,83.9622426,24
DIV475813,PUFGL00817,26.7565003,83.9628777,18
DIV475813,PUFGL00817,26.7593801,83.9587081,18
DIV475813,PUFGL00817,26.7577033,83.9627232,13
DIV475813,PUFGL00817,26.756456,83.9599275,10
DIV475813,PUFGL00824,26.6358203,83.9930579,20
DIV475813,PUFGL00837,26.7366804,83.8325105,23
DIV475814,FGLTD01660,26.7996833,84.1415175,11
DIV475814,FGLTD02389,26.6159452,84.2690965,62
DIV475814,FGLTD02389,26.6159458,84.2690966,52
DIV475814,FGLTD02389,26.615947,84.2690956,51
DIV475814,FGLTD02389,26.6159468,84.2690962,46
DIV475814,FGLTD02389,26.6159463,84.2690964,41
DIV475814,FGLTD02389,26.6159446,84.2690963,38
DIV475814,FGLTD02389,26.615944,84.2690954,26
DIV475814,FGLTD02389,26.6159472,84.2690949,20
DIV475814,FGLTD02389,26.6159442,84.269096,19
DIV475814,FGLTD02389,26.6159475,84.2690947,17
DIV475814,FGLTD02389,26.6159478,84.2690948,11
DIV475814,FGLTD02606,26.79430014,84.14313108,78
DIV475814,FGLTD02607,26.755735,84.0706133,26
DIV475814,FGLTD02927,26.7041983,84.119015,15
DIV475814,FGLTD02928,26.7040987,84.1190843,17
DIV475814,FGLTD02929,26.7012549,84.1312408,19
DIV475814,FGLTD02929,26.7012547,84.1312408,14
DIV475814,FGLTD02929,26.7012547,84.1312405,12
DIV475814,FGLTD02929,26.7012546,84.1312401,12
DIV475814,FGLTD02929,26.7012549,84.1312409,12
DIV475814,FGLTD02929,26.7012546,84.1312404,11
DIV475814,FGLTD03049,26.7265677,84.2047869,15
DIV475814,FGLTD03049,26.7267021,84.2042349,14
DIV475814,FGLTD03049,26.7263894,84.2047376,13
DIV475814,FGLTD03049,26.7263977,84.2047192,11
DIV475814,FGLTD03049,26.7244839,84.2286411,10
DIV475814,FGLTD03208,26.6869605,84.1863263,32
DIV475814,FGLTD03288,26.755735,84.0706133,11
DIV475814,FGLTD03290,26.6908864,84.1824626,96
DIV475814,FGLTD03290,26.7047902,84.1306838,14
DIV475814,FGLTD03290,26.690884,84.1824634,10
DIV475814,FGLTD03296,26.6941181,84.1874067,12
DIV475814,FGLTD03394,26.6902209,84.1210868,181
DIV475814,FGLTD03394,26.6908053,84.1206028,151
DIV475814,FGLTD03394,26.6967435,84.116244,33
DIV475814,FGLTD03442,26.7187851,84.1076898,32
DIV475814,FGLTD03442,26.8724645,84.0471209,10
DIV475814,PUFGL00828,26.7045038,84.1196326,19
DIV475814,PUFGL00828,26.7045035,84.1196322,18
DIV475814,PUFGL00828,26.7045033,84.1196318,16
DIV475814,PUFGL00828,26.7045031,84.1196312,16
DIV475814,PUFGL00828,26.704504,84.1196329,12
DIV475814,PUFGL00828,26.704503,84.1196292,11
DIV475931,PUFGL00462,26.3183533,83.7899333,30
DIV475931,PUFGL00462,26.2856402,83.7184788,29
DIV475931,PUFGL00462,26.28304,83.7145633,16
DIV475931,PUFGL00467,26.2638385,83.8612817,25
DIV475931,PUFGL00467,26.26394,83.8616617,11
DIV475931,PUFGL01155,26.3386059,83.8503899,11
DIV475931,PUFGL01155,26.3386648,83.8502819,11
DIV475932,FGLTD01557,26.5685592,83.926449,21
DIV475932,FGLTD02246,26.4687411,83.694736,14
DIV475932,FGLTD02961,26.5079476,83.8310076,16
DIV475932,FGLTD02961,26.504476,83.7955978,15
DIV475932,FGLTD02961,26.5012016,83.8095128,14
DIV475932,FGLTD02961,26.5044758,83.7955972,10
DIV475932,FGLTD03100,26.4950552,83.7894095,22
DIV475932,PUFGL00476,26.5466856,84.0409775,75
DIV475932,PUFGL00476,26.5455786,84.0420236,21
DIV475932,PUFGL00476,26.5467592,84.0410092,11
DIV475932,PUFGL00481,26.65556,83.9582455,36
DIV475932,PUFGL00481,26.6326824,83.898022,31
DIV475932,PUFGL00481,26.6579917,83.9264,22
DIV475932,PUFGL00481,26.6298702,83.9587484,21
DIV475932,PUFGL00481,26.6263545,83.949506,20
DIV475932,PUFGL00481,26.63051,83.961285,13
DIV475932,PUFGL00481,26.6267217,83.9493,10
DIV475932,PUFGL00481,26.6264601,83.9498756,10
DIV475932,PUFGL00482,26.5200735,83.7377795,43
DIV475932,PUFGL00482,26.5193605,83.7375116,30
DIV475932,PUFGL00482,26.5208865,83.738854,27
DIV475932,PUFGL00482,26.5195719,83.7380855,27
DIV475932,PUFGL00482,26.5130344,83.7436396,24
DIV475932,PUFGL00482,26.5202936,83.7379296,20
DIV475932,PUFGL00482,26.5090764,83.7726704,19
DIV475932,PUFGL00482,26.5063163,83.722555,19
DIV475932,PUFGL00482,26.5202465,83.7379957,19
DIV475932,PUFGL00482,26.5201222,83.7376828,13
DIV475932,PUFGL00482,26.5193903,83.7376914,12
DIV475932,PUFGL00482,26.5133687,83.743837,10
DIV475932,PUFGL00482,26.5196344,83.7376037,10
DIV475932,PUFGL00485,26.5337893,83.9223441,35
DIV475932,PUFGL00490,26.5311347,83.7568604,10
DIV475932,PUFGL00504,26.4557467,83.8076583,20
DIV475932,PUFGL00504,26.4555504,83.8077689,18
DIV475932,PUFGL00504,26.455845,83.80798,13
DIV475932,PUFGL00504,26.4555745,83.8074962,12
DIV475932,PUFGL00504,26.4557602,83.8076604,12
DIV475932,PUFGL00504,26.45585,83.808165,11
DIV475932,PUFGL01201,26.4872749,83.7747467,11
DIV475934,FGLTD01800,26.3281795,83.8668012,19
DIV475934,FGLTD01800,26.3281797,83.8668014,14
DIV475934,FGLTD01800,26.3281798,83.8668016,14
DIV475934,FGLTD01800,26.3281796,83.8668013,12
DIV475934,FGLTD01800,26.3281795,83.8668013,11
DIV475934,FGLTD01800,26.3281796,83.8668018,11
DIV475934,FGLTD01805,26.4089767,83.83108,11
DIV475934,FGLTD01808,26.3576985,84.1095366,25
DIV475934,FGLTD01808,26.3576988,84.1095357,22
DIV475934,FGLTD01808,26.3576981,84.1095375,20
DIV475934,FGLTD01808,26.3576979,84.1095422,18
DIV475934,FGLTD01808,26.3576978,84.1095384,17
DIV475934,FGLTD01808,26.3576977,84.1095409,16
DIV475934,FGLTD01808,26.3576991,84.1095342,16
DIV475934,FGLTD01808,26.3576991,84.1095348,14
DIV475934,FGLTD01808,26.3576984,84.1095426,13
DIV475934,FGLTD01808,26.3577005,84.1095424,13
DIV475934,FGLTD01808,26.3576976,84.1095401,12
DIV475934,FGLTD01808,26.3576977,84.1095416,11
DIV475934,FGLTD01808,26.3576995,84.1095428,10
DIV475934,FGLTD01808,26.3576976,84.1095392,10
DIV475934,FGLTD02178,26.4197417,83.965675,10
DIV475934,FGLTD03105,26.3281795,83.8668012,27
DIV475934,FGLTD03105,26.3281809,83.8668018,17
DIV475934,FGLTD03105,26.3281798,83.8668016,16
DIV475934,FGLTD03105,26.3281797,83.8668014,15
DIV475934,FGLTD03105,26.3281796,83.8668013,15
DIV475934,FGLTD03105,26.3281802,83.8668018,13
DIV475934,PUFGL00521,26.3463812,83.9058708,12
DIV475934,PUFGL00531,26.4091,83.83093,12
DIV475934,PUFGL00541,26.3881576,83.8869712,13
DIV475934,PUFGL00541,26.3881574,83.886971,12
DIV475934,PUFGL00553,26.3255298,84.0073435,12
DIV475934,PUFGL00555,26.2669335,83.8910744,15
DIV475934,PUFGL00555,26.2666509,83.891021,13
DIV475934,PUFGL00555,26.2668982,83.8913682,12
DIV475934,PUFGL00555,26.2667431,83.8912352,10
DIV475934,PUFGL00556,26.2544891,84.1042614,15
DIV475934,PUFGL00556,26.2643052,84.0937791,10
DIV475934,PUFGL00558,26.2495083,84.065625,152
DIV475934,PUFGL00558,26.2474807,84.0537482,50
DIV475934,PUFGL00558,26.2473637,84.0363852,49
DIV475934,PUFGL00558,26.2569784,84.0849866,46
DIV475934,PUFGL00558,26.2495101,84.0663085,23
DIV475934,PUFGL00558,26.247315,84.0667552,21
DIV475934,PUFGL00558,26.2486619,84.0651712,19
DIV475934,PUFGL00558,26.2484767,84.0654417,16
DIV475934,PUFGL00558,26.2646376,84.0556965,14
DIV475934,PUFGL00558,26.2545832,84.0468999,12
DIV475934,PUFGL00560,26.23223,83.9342017,14
DIV475934,PUFGL00560,26.2327139,83.9336553,14
DIV475934,PUFGL00560,26.2329917,83.9337317,13
DIV475934,PUFGL00560,26.2326717,83.9335983,11
DIV475934,PUFGL00560,26.2325739,83.9340637,11
DIV475934,PUFGL00560,26.2342717,83.9331933,10
DIV475934,PUFGL00561,26.1888507,83.9890485,12
DIV475934,PUFGL00562,26.1564085,83.8807696,161
DIV475934,PUFGL00562,26.1746326,83.8712488,144
DIV475934,PUFGL00562,26.1740807,83.8952656,113
DIV475934,PUFGL00562,26.1774152,83.9000017,72
DIV475934,PUFGL00562,26.1702953,83.8682823,58
DIV475934,PUFGL00562,26.2130523,83.9091858,42
DIV475934,PUFGL00562,26.1738287,83.8942854,38
DIV475934,PUFGL00562,26.239223,83.9265751,32
DIV475934,PUFGL00562,26.173681,83.869559,27
DIV475934,PUFGL00562,26.1582643,83.8803033,19
DIV475934,PUFGL00562,26.2101032,83.9091883,18
DIV475934,PUFGL00562,26.1564016,83.8807704,14
DIV475934,PUFGL00562,26.1740804,83.8694964,12
DIV475934,PUFGL00562,26.1876414,83.8977209,11
DIV475934,PUFGL00562,26.1741971,83.8949525,10
DIV475934,PUFGL00563,26.2113648,83.8981594,19
DIV475934,PUFGL00575,26.2100871,83.9142237,25
DIV475934,PUFGL00577,26.2834777,84.1067796,16
DIV475934,PUFGL00577,26.2834778,84.1067801,10
DIV475934,PUFGL00583,26.33447,84.1137344,10
DIV475934,PUFGL00584,26.3822051,84.022971,32
DIV475934,PUFGL00584,26.3813208,84.0846778,21
DIV475934,PUFGL00584,26.3824269,84.0231437,10
DIV475934,PUFGL00585,26.3558972,84.1092868,28
DIV475934,PUFGL00585,26.3558971,84.1092864,20
DIV475934,PUFGL00585,26.3344506,84.1139505,17
DIV475934,PUFGL00585,26.3558971,84.1092874,17
DIV475934,PUFGL00587,26.3761307,84.1626632,14
DIV475934,PUFGL00587,26.3760647,84.1614282,12
DIV475934,PUFGL00587,26.2918564,84.1645825,11
DIV475934,PUFGL00593,26.3829194,84.0764099,86
DIV475934,PUFGL00593,26.2993579,83.9163053,54
DIV475934,PUFGL00593,26.3830553,84.0766721,50
DIV475934,PUFGL00593,26.3810417,84.0768994,29
DIV475934,PUFGL00593,26.2993303,83.9159781,26
DIV475934,PUFGL00593,26.3828321,84.0765146,22
DIV475934,PUFGL00593,26.382643,84.0766692,19
DIV475934,PUFGL00593,26.3810987,84.0802954,16
DIV475934,PUFGL00593,26.3810016,84.0827303,14
DIV475934,PUFGL00593,26.3827863,84.0763612,14
DIV475934,PUFGL00593,26.3810723,84.0802844,13
DIV475934,PUFGL00593,26.3831723,84.0766591,11
DIV475934,PUFGL00593,26.3816881,84.0845905,10
DIV475934,PUFGL00593,26.3827862,84.0763472,10
DIV475934,PUFGL00593,26.3833705,84.0766482,10
DIV475934,PUFGL00593,26.3860369,84.0745346,10
DIV475934,PUFGL00596,26.3556987,83.9667965,10
DIV475934,PUFGL00600,26.38193,83.9828617,588
DIV475935,FGLTD01283,26.5995086,83.6718004,14
DIV475935,FGLTD01283,26.6215679,83.768472,12
DIV475935,FGLTD01511,26.5980852,83.6754672,10
DIV475935,FGLTD01511,26.5980854,83.6754663,10
DIV475935,FGLTD01513,26.6210014,83.7676928,10
DIV475935,FGLTD01544,26.5728287,83.819278,17
DIV475935,FGLTD01544,26.5604624,83.8125909,11
DIV475935,FGLTD01544,26.5011815,83.780458,10
DIV475935,FGLTD01998,26.5941264,83.6659712,46
DIV475935,FGLTD01998,26.5941939,83.6658042,30
DIV475935,FGLTD01998,26.5941938,83.665804,27
DIV475935,FGLTD01998,26.5941039,83.6660597,15
DIV475935,FGLTD01998,26.5941936,83.6658039,14
DIV475935,FGLTD01998,26.5918283,83.6620483,11
DIV475935,FGLTD01998,26.5945933,83.6663167,10
DIV475935,FGLTD02399,26.7193067,83.8180574,24
DIV475935,FGLTD02399,26.7194182,83.8194825,17
DIV475935,FGLTD02399,26.7190835,83.8182783,16
DIV475935,FGLTD02408,26.5505409,83.7334768,38
DIV475935,FGLTD02408,26.4975074,83.7776136,28
DIV475935,FGLTD02408,26.4910279,83.7713861,15
DIV475935,FGLTD02408,26.5481246,83.7381653,13
DIV475935,FGLTD02408,26.5026117,83.7812901,11
DIV475935,FGLTD03033,26.6245681,83.841432,21
DIV475935,FGLTD03033,26.6245683,83.8414321,20
DIV475935,FGLTD03033,26.6245684,83.8414322,16
DIV475935,FGLTD03033,26.6245677,83.8414319,16
DIV475935,FGLTD03033,26.6245674,83.8414319,14
DIV475935,FGLTD03033,26.6245669,83.8414316,10
DIV475935,FGLTD03192,26.7187464,83.8175613,11
DIV475935,FGLTD03193,26.3927161,83.8586386,14
DIV475935,PUFGL00609,26.599098,83.6715745,30
DIV475935,PUFGL00609,26.5987558,83.6714794,18
DIV475935,PUFGL00616,26.5501279,83.6905074,10
DIV475935,PUFGL00623,26.4252767,83.624145,29
DIV475935,PUFGL00639,26.5722858,83.6757251,46
DIV475935,PUFGL00639,26.5722861,83.6757271,16
DIV475935,PUFGL00639,26.5722859,83.6757262,12
DIV475935,PUFGL00639,26.5774404,83.6754802,11
DIV475935,PUFGL01206,26.4406357,83.6142397,281
DIV475935,PUFGL01206,26.4407513,83.6144686,239
DIV475935,PUFGL01206,26.4407579,83.6144213,21
DIV475935,PUFGL01206,26.4404912,83.6077016,12
DIV475935,PUFGL01207,26.4437977,83.6149732,10
DIV475935,PUFGL01207,26.4395576,83.6190568,10
DIV475935,PUFGL01210,26.4423398,83.6239541,10
DIV475935,PUFGL01211,26.4194708,83.5618676,32
DIV475935,PUFGL01211,26.4196756,83.5613868,12
DIV475935,PUFGL01214,26.4187996,83.5613479,14
DIV475935,PUFGL01214,26.418799,83.5613475,12
DIV475935,PUFGL01214,26.4188026,83.5613464,10
DIV475935,PUFGL01214,26.4188008,83.5613481,10
DIV475935,PUFGL01220,26.4195524,83.561345,30
DIV475935,PUFGL01220,26.4197274,83.5612723,23
DIV475935,PUFGL01220,26.4201032,83.5616863,13
DIV475935,PUFGL01220,26.4193841,83.5616319,11
DIV475935,PUFGL01220,26.4194921,83.5613253,10
DIV475935,PUFGL01220,26.419648,83.5612842,10
